age,tenure_months,income,household_size,logins_30d,support_tickets_90d,avg_session_mins,days_since_last_login,monthly_fee,late_payments_12m,autopay,contract,plan,add_ons,streaming,region,signup_channel,total_charges,total_charges_rounded,engagement_score,churn
36,58,39661.96556971937,4,10,4,44.14971379598056,25,72.21324753864614,1,No,One year,Pro,5,Video,West,Web,4232.787523781092,4230.0,0.44453612957291666,0
78,73,79039.01711348996,2,12,1,8.054981609623178,49,21.73469351597339,1,Yes,One year,Basic,3,None,West,Retail,1301.105435491315,1300.0,0.07464779906093338,1
78,15,68207.92603545221,5,8,0,8.987970850970525,37,62.89523528603101,3,No,Two year,Basic,2,Video,South,Phone,1082.8677135397647,1080.0,0.054379667900436995,1
40,77,29952.050670395092,5,12,1,,18,,2,Yes,One year,Basic,5,Both,,Partner,6226.870184081555,6230.0,0.34483304792141345,0
76,3,55926.575366813326,6,17,2,29.04593534395161,1,35.747990087175,1,Yes,Two year,Basic,5,None,West,Web,90.54214579137334,90.0,0.6140794780463164,0
60,50,27927.403330290104,5,12,0,8.638156922480306,55,50.50902942538621,1,Yes,One year,Basic,0,Music,South,Web,2490.0617452464626,2490.0,0.2198333150579191,0
28,36,55612.24386124775,4,10,1,11.084583173333565,52,68.25523334128395,0,No,Month-to-month,Pro,0,Video,Northeast,Retail,2415.5579169696302,2420.0,-0.008373167451487473,1
48,108,89210.4195571057,6,7,0,12.898715291302985,2,71.50185674874739,1,Yes,Month-to-month,Plus,2,Both,Midwest,Retail,7788.40044606363,7790.0,0.16293554534700289,0
68,71,,4,15,0,32.15704810095536,48,64.01546505467991,1,Yes,Month-to-month,Plus,3,Video,Midwest,Phone,4722.257060556488,4720.0,0.38031602791997093,0
47,27,146533.16582469185,5,16,0,5.003896410995669,19,63.16350192310941,1,No,One year,Plus,0,Music,West,Web,1666.6806498282906,1670.0,0.2651815218103495,0
33,114,30787.824628783517,1,12,1,11.497052194728434,14,65.26350700847456,1,Yes,Month-to-month,Pro,1,Both,South,Web,7367.379857036195,7370.0,0.1770882538692675,0
41,34,13862.619196590262,2,14,1,,45,68.94549125279534,1,Yes,Month-to-month,Basic,5,None,West,Web,2545.2280812786926,2550.0,0.2158214909024701,0
56,32,36694.98162436804,3,17,0,34.19531583655657,26,82.87564100255997,1,No,Month-to-month,Basic,1,Both,West,Web,2737.9043052974803,2740.0,0.5048126244496882,0
44,76,32027.413540725873,6,15,0,16.351990794247108,50,70.92988496394211,3,Yes,Month-to-month,Basic,3,Video,Midwest,Phone,5424.388176158581,5420.0,0.23893318534785327,0
35,67,38342.96159991298,2,16,0,43.21833713880563,4,87.2221649062474,2,Yes,Month-to-month,Basic,5,Video,Midwest,Retail,5957.821028876782,5960.0,0.678433775949763,0
54,26,36283.3396091643,5,13,1,20.31297842277325,54,66.67306301823714,1,Yes,Two year,Pro,3,Music,Midwest,Retail,1897.9914401543313,1900.0,0.23571690440708915,0
49,79,39625.28759133088,2,13,2,15.062878705008146,57,34.67517139006,1,No,One year,Basic,4,None,West,Web,2914.682470624299,2910.0,0.32296297283172004,0
53,105,25387.42867748317,2,9,3,15.905409579365186,9,52.040720203102886,1,Yes,Month-to-month,Pro,0,Music,Northeast,Partner,5589.104595167303,5590.0,0.29634693402629947,0
56,94,19661.931263501014,4,12,1,7.833790808573561,10,42.83204817660282,1,No,One year,Basic,2,Music,South,Web,4026.491249132519,4030.0,0.30432359759934663,0
43,110,61229.97378004084,6,9,2,16.23916051803371,43,71.64822393915948,1,Yes,Month-to-month,Plus,5,Video,South,Web,7950.918792935132,7950.0,0.2115179641186939,1
60,95,27643.698088710396,1,13,2,7.300554635102959,15,80.48472319779661,1,Yes,One year,Plus,3,Music,West,Phone,7621.814325116277,7620.0,0.4592880491680462,0
34,105,48606.41879204512,2,11,2,21.722248311628505,11,38.619211563701626,0,Yes,Month-to-month,Basic,3,Both,Midwest,Partner,4068.960750628987,4070.0,0.3276508602728089,0
45,113,49328.10980426826,6,14,1,17.95569485750773,34,66.37052526862831,1,Yes,Month-to-month,Basic,3,Both,West,Retail,7776.258949411673,7780.0,0.36002604264408994,1
64,107,19435.57829247734,1,9,0,41.124977895314444,54,80.65765368057812,1,No,One year,Plus,2,Video,South,Retail,8777.973643474279,8780.0,0.25757779644929657,1
58,76,60425.5020400618,4,13,2,26.601273377022782,24,75.50584245556158,0,Yes,Two year,Basic,0,Music,South,Web,5556.481901030986,5560.0,0.2720955933690341,0
75,56,,2,9,2,18.719612316211133,27,96.8333653440799,2,Yes,Month-to-month,Basic,3,Music,Midwest,Phone,5541.51401025999,5540.0,0.33648706997332506,0
71,45,145181.1276874756,5,18,1,,29,105.70546802378288,0,Yes,Month-to-month,Plus,0,Video,Midwest,Web,2117.0216909490396,2120.0,0.3189646121475103,0
63,99,51588.95106727641,6,15,1,,35,56.803301859995194,0,No,Month-to-month,Basic,1,Music,South,Web,5510.005162049826,5510.0,0.4122961186463106,1
33,82,88971.36363662107,6,6,1,26.456318405529643,15,49.25580478444874,1,Yes,Two year,Basic,5,Both,South,Web,4338.274897543869,4340.0,0.35382354026845014,0
72,37,,3,9,1,20.713659487011107,31,78.82719637857144,0,No,Month-to-month,Basic,3,Both,Northeast,Retail,2929.587382213394,2930.0,0.20677292144406229,0
34,97,42241.060068994535,4,11,3,13.874923048516933,3,55.857078105165755,0,No,Month-to-month,Plus,0,Music,West,Retail,5269.35758531106,5270.0,0.3098603623055176,0
72,8,29072.50390225866,1,14,0,9.877660481949208,15,93.45519448447597,0,Yes,One year,Basic,0,Music,Midwest,Retail,996.5400020718157,1000.0,0.26410838680640814,1
57,27,35429.30702803568,1,14,1,14.950955669887284,33,60.50919647488222,0,Yes,Month-to-month,Basic,5,Video,West,Web,1536.1644943600609,1540.0,0.2631586598953879,0
59,54,,1,10,1,35.13313874041779,31,59.37211179138603,0,No,Month-to-month,Plus,1,Music,Northeast,Web,3182.3912948708366,3180.0,0.4836382900793008,0
66,69,,5,13,1,51.71983810176035,30,39.109709175394855,0,Yes,Month-to-month,Plus,2,None,South,Web,2778.964691041709,2780.0,0.3827287580675488,0
18,34,54324.97753473729,5,10,0,15.727874636409355,18,56.79582083224514,1,No,Month-to-month,Basic,3,Both,Midwest,Web,1994.526487334423,1990.0,0.21324055987578439,0
72,75,16760.601643515212,4,14,0,21.078803976238618,35,91.44611337908455,1,Yes,Month-to-month,Pro,2,Music,Midwest,Web,6809.436489426519,6810.0,0.2903921955102174,0
38,112,20616.003800173967,4,9,0,3.2920750801021508,56,77.07786474240596,0,No,Month-to-month,Basic,0,Music,South,Retail,8754.429638303745,8750.0,0.21473901596996617,1
18,67,56525.56687936494,1,7,0,19.09971523839685,35,72.97738560170481,0,Yes,One year,Basic,2,Music,Northeast,Partner,4864.565356463568,4860.0,0.15233429891659192,0
44,58,37730.15846682215,6,11,2,28.186908656856424,47,48.45770952503494,1,No,One year,Plus,5,Both,West,Partner,2933.0101196934866,2930.0,0.1621255307596651,0
63,90,30240.197264699353,4,8,2,11.962792522667154,28,81.47573530273652,1,No,Two year,Plus,1,Video,South,Web,7593.136552004264,7590.0,0.16311676065154432,0
58,72,59655.227046629414,2,9,1,26.449848034626164,7,18.23431569008268,0,No,One year,Basic,5,Video,South,Partner,1389.237528309849,1390.0,0.44242197029017055,0
21,79,19603.93206479696,2,10,1,12.816886149034975,52,70.91616641923774,4,Yes,Month-to-month,Basic,2,Both,South,Phone,5581.826155765783,5580.0,0.17881277070204274,0
47,66,35777.091601600725,3,13,1,0.7849903138849115,50,59.74205200871158,1,Yes,Month-to-month,Plus,0,Music,Midwest,Partner,4015.9175180868265,4020.0,0.0771009723169804,0
40,39,41866.23388297327,1,16,0,36.85096140113867,9,99.43434089569229,2,Yes,Month-to-month,Plus,4,Both,West,Retail,3817.5631451642234,3820.0,0.5669135386923314,0
78,113,62839.81758492251,5,16,0,13.625081175394111,20,73.8941703356625,2,No,Month-to-month,Basic,1,Music,Northeast,Web,8594.788206717023,8590.0,0.2321545861350185,0
48,111,60383.39017284444,2,16,1,12.506806721814334,32,79.83887329417395,0,No,Two year,Basic,0,Video,South,Retail,8816.026983648459,8820.0,0.25731189726141573,0
49,21,111550.93951697492,2,11,2,27.1881777181216,16,70.94502125959212,1,No,Month-to-month,Plus,2,Both,Northeast,Partner,1309.4719005848497,1310.0,0.3360012328511658,0
75,47,27683.15676326106,5,13,1,10.661255990178303,7,76.84643037373054,1,Yes,Month-to-month,Plus,0,Both,South,Retail,3897.2410967586147,3900.0,0.30841620190514824,0
73,58,29328.24817561741,4,6,1,39.91792240620211,49,110.38526936719745,2,No,Two year,Basic,3,Both,,Partner,6560.273018904759,6560.0,0.1807940410202949,0
61,35,45982.63297892095,5,8,2,17.305368982130283,26,74.37916445849527,1,Yes,Month-to-month,Plus,5,None,West,Partner,2962.0203924384828,2960.0,0.20487042779820863,1
20,36,91575.64564644799,4,7,0,26.673402692969077,3,56.83052159111522,0,No,Month-to-month,Basic,2,Music,Midwest,Retail,2230.9936671339656,2230.0,0.2880450281975979,1
71,52,41023.43507660598,6,10,3,12.520924676717067,20,75.05428330336731,0,No,Month-to-month,Pro,0,Video,West,Retail,4058.1598233547193,4060.0,0.2887935190270244,0
64,88,51897.90813981654,5,8,1,10.188986038045572,39,69.75973051441714,2,Yes,One year,Basic,4,Video,South,Web,6159.589058551223,6160.0,0.08503624900650081,0
56,9,73533.1622079296,5,19,3,6.0006239018778,44,73.52416874151463,0,Yes,Two year,Plus,5,None,Midwest,Web,766.9402051984446,770.0,0.29221544864145416,0
47,87,35204.176997813775,4,11,1,1.2275261872161325,22,76.52649483935852,0,Yes,Two year,Basic,0,None,West,Partner,6762.983456747132,6760.0,0.16959764288985893,0
68,87,45318.99265743925,1,12,2,33.85969552201331,14,,2,Yes,Two year,Basic,2,Both,South,Phone,4253.454303059146,4250.0,0.40879873629363095,0
39,38,37803.94677678559,5,19,0,73.27699440775865,6,87.97088982196807,2,Yes,Month-to-month,Pro,5,None,Midwest,Partner,3547.9410885905445,3550.0,0.5925359306679213,0
28,33,34152.286815747895,4,7,2,8.75953306429102,4,89.16232680817441,0,Yes,One year,Plus,3,Video,South,Web,3031.344413893407,3030.0,0.25380474941728826,0
72,25,38881.10837028049,4,7,0,,0,80.56062200983465,1,No,Two year,Plus,3,Both,South,Web,2141.0183424736783,2140.0,0.4109788794413586,0
77,13,41247.827298644595,3,17,0,9.93083424995506,45,61.19757864259601,0,Yes,Month-to-month,Plus,4,Music,West,Retail,807.5013789370187,810.0,0.2969214094831004,1
49,119,111749.79466867185,5,10,0,8.576053133283006,18,60.65827289019599,2,Yes,Month-to-month,Pro,0,Video,South,Web,7176.4650399431985,7180.0,0.18753129555731518,1
61,36,24837.234768401308,6,19,1,20.06824426117159,11,78.34559828457031,3,No,Two year,Plus,0,Music,Northeast,Partner,2935.497430138141,2940.0,0.501101319300797,0
48,33,44105.56879782736,1,21,1,29.346827255588757,1,65.88957555913144,0,No,One year,Basic,3,None,West,Retail,2254.027572783818,2250.0,0.7166915782261434,1
24,70,57881.730732571516,6,6,1,12.708910287675247,36,76.15159559068768,0,Yes,One year,Plus,3,Video,South,Partner,5370.9529135349285,5370.0,0.00680571217239595,1
33,60,83263.12916907009,6,10,2,1.8070447724145833,28,80.91487862799922,2,No,One year,Plus,1,Video,South,Web,5042.624210169272,5040.0,-0.003269926529228487,1
43,94,,3,6,0,15.28314298489729,6,39.06242213153024,0,No,Month-to-month,Plus,4,Both,Northeast,Web,3634.173569425155,3630.0,0.24363374351183903,0
47,16,25475.825648340626,4,15,1,7.356499721742842,38,74.68865039899265,3,No,Month-to-month,Pro,2,,Northeast,Web,1063.649338158396,1060.0,0.17822480743984256,0
26,4,43461.256393834934,4,9,0,18.007788493810715,5,82.5397000169088,1,Yes,Month-to-month,Basic,4,None,Northeast,Web,464.52634581544595,460.0,0.3142521478679697,1
30,58,40168.381165199855,4,8,2,18.89253676636537,51,74.04427716941665,2,Yes,Month-to-month,Basic,4,Music,South,Web,4371.536241654087,4370.0,0.11522970686589626,0
24,7,68480.75780343373,1,13,0,11.182843041631347,43,70.1778076981928,0,No,Month-to-month,Basic,0,Video,Northeast,Web,517.889476994615,520.0,0.15630015180709073,1
69,104,35068.39170931579,1,18,2,11.060276148316058,56,86.41263016165311,0,No,One year,Plus,0,Music,Midwest,Partner,9136.383174682553,9140.0,0.3143796879208181,0
37,65,74051.69971014048,2,12,0,22.115152604276314,27,52.59691154582667,2,Yes,Month-to-month,Basic,4,Video,West,Partner,3421.1380113905325,3420.0,0.3398456845024833,1
70,4,38901.30808322414,5,14,1,5.835622665317551,4,33.82958690957301,0,Yes,Month-to-month,Plus,2,Video,,Retail,234.63356140293672,230.0,0.38256761306522297,0
30,0,36817.25332456414,4,7,1,14.017614816831024,27,81.00266325495556,1,Yes,Month-to-month,Basic,1,Music,Midwest,Retail,,,0.2540729130314499,0
32,107,48819.78085829089,3,12,0,11.32546163646707,39,69.54667215867238,0,No,Month-to-month,Basic,1,Video,South,Web,7401.079247593457,7400.0,0.0734343335728355,1
36,0,55172.97542282013,4,14,1,91.8520567226738,57,59.65624973461374,1,No,One year,Basic,1,Video,Northeast,Phone,,,0.32814891163784765,1
24,38,60131.08864202403,2,11,3,12.558266980273414,36,90.28982314516786,1,No,Month-to-month,Basic,3,Video,West,Web,3423.743441458766,3420.0,0.22894443917865206,0
76,115,52249.344439650726,6,13,0,5.426004797627032,30,52.82052229757665,1,Yes,Month-to-month,Basic,0,Video,Midwest,Partner,5900.540709468605,5900.0,0.05814663329819819,0
28,98,67874.47396133225,5,18,0,10.408990115447406,10,75.25141920681807,3,Yes,Two year,Plus,1,Music,,Web,7364.599400919193,7360.0,0.4305023389241805,0
76,1,,3,10,1,9.571069709725911,47,71.05274250479263,0,No,Month-to-month,Plus,4,None,Northeast,Web,,,0.12754250430343309,0
34,35,95569.03140221871,2,22,0,7.471757496282506,43,55.825381770991456,0,Yes,One year,Basic,0,,West,Partner,1836.2985345015445,1840.0,0.34567064011694126,0
62,109,24483.864918734016,1,10,2,2.5243559336339065,26,55.980073523076726,2,Yes,One year,Pro,5,Music,Midwest,Web,6111.1613555371805,6110.0,0.06199136246233041,1
70,99,,3,6,0,21.477561515346547,14,65.44607572446873,2,No,Month-to-month,Plus,3,Music,West,Retail,6619.590634849573,6620.0,0.19890956992117256,0
33,29,34261.90481116854,2,13,3,9.126086997313115,17,60.874758103706114,2,No,Month-to-month,Basic,4,Both,West,Partner,1763.759212650683,1760.0,0.3141257425333546,1
76,69,439138.49301999016,4,10,1,24.45790032371666,4,140.5508301817815,1,Yes,Two year,Basic,4,None,Northeast,Web,4384.374343639765,4380.0,0.4197644718986234,0
46,82,28560.92737030208,4,13,1,4.985358959517135,3,56.64938265114826,0,Yes,Month-to-month,Plus,2,Both,West,Web,4456.442830636844,4460.0,0.319953501215703,0
78,66,28109.8499828674,6,11,0,34.35310788221668,33,37.64262574253772,1,No,Month-to-month,Basic,4,Video,Midwest,Retail,2395.2499011310947,2400.0,0.2488455070052,0
43,33,17205.611448406,1,15,2,15.006915911130788,50,58.401998558118095,0,No,Month-to-month,Plus,4,Both,Midwest,Web,2202.2166183104996,2200.0,0.23110264185590143,0
55,77,95974.48511499866,2,16,0,38.079120510333524,29,44.848138700811006,1,No,Month-to-month,Basic,0,Video,South,Web,3385.33723364446,3390.0,0.42026888041714044,1
54,100,95707.31511856632,6,13,2,5.781303596295757,40,44.051090171337535,1,No,One year,Plus,2,Both,Northeast,Web,4466.841880749467,4470.0,0.2044691779875567,0
70,65,,3,9,0,21.678320623442023,41,70.40666603119753,0,Yes,Month-to-month,Plus,5,Video,Midwest,Partner,4605.512394279466,4610.0,0.25552810358972905,1
31,60,52856.70533043124,5,12,0,11.658540725901409,13,69.71124686469624,2,Yes,Month-to-month,Plus,0,None,West,Retail,4462.315158805935,4460.0,0.344032249777403,1
47,32,28758.430415587303,3,9,2,31.78422949796491,53,56.962590893937545,2,Yes,One year,Basic,5,Music,South,Web,2032.410546631414,2030.0,0.15603427620667096,0
70,78,,3,5,1,12.623706978588409,24,31.997273083565574,4,No,Month-to-month,Basic,1,Video,Midwest,Web,2576.692858788555,2580.0,0.217223055109667,0
22,49,74044.4076622058,4,12,2,22.022681003466154,25,59.24048092703135,0,Yes,One year,Pro,1,None,South,Partner,2955.1171393459726,2960.0,0.30390869253026753,0
70,79,25475.487831483024,3,12,1,15.155886477564286,19,59.31897478894011,1,No,Month-to-month,Plus,3,Video,Midwest,Web,4679.792795959636,4680.0,0.28208479055533026,0
69,99,20314.82519546917,1,11,1,13.995688052165468,16,66.62787847327023,0,No,Month-to-month,Basic,3,Both,Northeast,Web,6727.858258402615,6730.0,0.26631123322066674,0
30,68,18858.91724629333,6,9,0,10.80642568443742,39,60.436144806784945,2,Yes,Month-to-month,Plus,4,Video,South,Partner,4200.5897198531175,4200.0,0.12507292628546582,1
68,21,28521.350022398954,6,12,3,36.05400552228802,4,34.87673025447452,0,Yes,Month-to-month,Plus,2,Video,South,Phone,687.7824998401334,690.0,0.5776442249326419,0
39,49,41675.4666882393,4,8,1,16.614095208147607,59,68.847903727648,2,Yes,Month-to-month,Plus,3,Music,South,Partner,3425.1270708741417,3430.0,0.09479659520229526,1
18,34,50953.38020914627,5,11,0,28.06930364661111,2,100.30202480944948,2,No,One year,Basic,3,Music,West,Web,3507.424067856337,3510.0,0.3375997840318605,0
45,59,30324.194056528864,4,7,0,40.41230309461192,54,46.78664072466729,0,Yes,Two year,Basic,2,Video,Northeast,Retail,2835.3420721022126,2840.0,0.25975549184241425,1
44,2,61089.590416500185,3,16,1,33.459349812107064,29,52.52339613292341,2,No,Month-to-month,Basic,5,Music,West,Web,,,0.5098070319387007,0
60,17,30801.575912136515,5,15,3,21.266245633168793,49,63.91362964088537,2,Yes,One year,Basic,1,Video,Northeast,Web,1174.3948516508306,1170.0,0.4067476312550426,0
62,27,42523.63454609674,3,11,2,7.232100618433674,10,102.13754704458545,2,Yes,Month-to-month,Plus,1,Video,Northeast,Partner,2927.527840395784,2930.0,0.2863929935447235,1
72,76,28820.21803528861,1,8,0,16.18297148234013,23,57.31880839078923,1,Yes,Month-to-month,Plus,2,Video,South,Phone,4493.610325386504,4490.0,0.18983783841037843,1
44,41,31142.109902651817,3,15,0,10.905023970808019,28,54.11827839556017,1,Yes,One year,Basic,0,Music,Midwest,Partner,2245.101272700478,2250.0,0.2259360841262391,0
49,29,69725.86093201676,1,16,1,4.060941357646066,22,53.142405069946435,1,Yes,Month-to-month,Basic,0,Video,Northeast,Web,1440.7286648315924,1440.0,0.21944489593871055,0
55,21,45789.79237543839,4,12,3,8.387754323995505,38,82.52611856395524,0,No,Month-to-month,Basic,3,Music,Northeast,Web,1666.5050899542055,1670.0,0.24097951158200043,1
67,107,29895.800751751205,5,14,0,18.492544563726778,57,61.96999360155202,0,Yes,One year,Plus,3,Music,West,Web,6717.93328537529,6720.0,0.28181781440436077,0
51,55,37994.86648848853,4,12,0,13.96579917844072,1,78.5904011486413,0,No,Month-to-month,Basic,4,None,Northeast,Partner,4606.654793467635,4610.0,0.46161075635780063,1
68,15,38079.23804860456,2,8,1,19.070975350703158,15,78.68433962314224,1,Yes,Month-to-month,Plus,3,None,Northeast,Retail,1199.5514742370524,1200.0,0.2755326303785977,1
46,25,159710.8348019808,4,17,2,8.71662890403491,54,63.767277658869865,0,Yes,Month-to-month,Plus,3,Music,South,Partner,1608.565301411442,1610.0,0.2179216297257549,0
76,56,29958.67370035179,1,11,3,10.009389131416157,15,58.44797492471636,0,Yes,One year,Basic,2,Both,Midwest,Web,3187.9795149318234,3190.0,0.2664883265670816,0
33,69,22899.241321823396,2,18,2,38.268908068703496,44,31.82463586232042,2,No,Month-to-month,Basic,1,Both,Northeast,Partner,2368.446142552018,2370.0,0.45510282577182315,0
49,95,53650.66760067608,6,14,1,11.588014857315956,7,62.49095598075305,2,Yes,Two year,Basic,2,Music,Northeast,Web,5840.934176040763,5840.0,0.4241614484655159,0
41,42,42586.29016547221,2,10,0,33.43239919282888,30,55.16414014432713,0,Yes,Month-to-month,Basic,1,None,South,Phone,2454.854997900172,2450.0,0.24497665837697316,0
21,91,56170.95022657897,3,8,4,45.77914649269652,14,95.28398069254382,0,Yes,Month-to-month,Plus,2,Video,West,Retail,8758.844264954947,8760.0,0.4624826380638405,1
72,39,29008.979362152342,6,11,1,35.36039760918038,32,50.68945869242243,0,No,Month-to-month,Basic,3,Music,South,Web,2062.9522363512397,2060.0,0.39376525593952577,1
27,6,26003.99826117705,1,10,2,17.79882996285989,51,26.852431686522777,1,Yes,Month-to-month,Plus,0,None,West,Retail,-106.43272761220425,-110.0,0.09179459503238258,1
70,1,32202.488617464653,6,8,0,10.537473257789124,11,73.12895720540727,2,Yes,One year,Pro,3,Video,West,Partner,,,0.19577246218969188,0
18,0,58887.98023973893,2,10,1,31.461043108691136,42,77.48203246776603,0,No,Two year,Plus,2,Music,South,Web,,,0.2544991200544314,0
